id_cliente,departamento,ingreso_mensual,saldo_tarjeta,score_infocorp,target_default,edad_cliente,antiguedad_bancaria_meses,uso_canal_digital,uso_canal_digital_ord,cluster,prob_default,pred_default,decision_crediticia,nivel_riesgo
CLI-100215,Lima,3252.42,7227.71,563,0,50,143,Medio,1.0,1,0.6009514100177513,1,Denegar/Revisar,Alto
CLI-100216,Lima,5228.02,1498.55,906,0,46,144,Alto,2.0,1,0.01168075003282082,0,Aprobar,Bajo
CLI-100217,Arequipa,4868.3,564.04,923,0,54,324,Bajo,0.0,1,0.008911836485414795,0,Aprobar,Bajo
CLI-100218,Piura,6282.68,177.23,462,0,38,10,Medio,1.0,0,0.30254504384483516,1,Denegar/Revisar,Medio
CLI-100219,Loreto,3627.99,4130.21,482,0,31,16,Medio,1.0,0,0.605392788086115,1,Denegar/Revisar,Alto
CLI-100220,Arequipa,4039.71,3213.94,850,0,37,38,Alto,2.0,0,0.03644830274932024,0,Aprobar,Bajo
CLI-100221,Piura,5480.79,1041.8,624,0,42,24,Bajo,0.0,1,0.12479677366555716,0,Aprobar,Bajo
CLI-100222,Lima,2900.8,7126.06,481,1,41,67,Bajo,0.0,1,0.7819845476444546,1,Denegar/Revisar,Muy alto
CLI-100223,Lima,3655.12,5319.75,283,1,27,5,Medio,1.0,0,0.9268784075972373,1,Denegar/Revisar,Muy alto
CLI-100224,Lima,3655.12,1294.23,293,0,40,42,Alto,2.0,0,0.8367498560275859,1,Denegar/Revisar,Muy alto
CLI-100225,Lima,2164.35,5599.35,561,1,41,168,Bajo,0.0,1,0.5927312092944887,1,Denegar/Revisar,Alto
CLI-100226,Cusco,3391.2,1124.12,155,1,67,96,Bajo,0.0,1,0.9504577494803199,1,Denegar/Revisar,Muy alto
CLI-100227,Lima,6435.54,4499.01,329,0,61,269,Bajo,0.0,1,0.7905358521155293,1,Denegar/Revisar,Muy alto
CLI-100228,Loreto,5380.97,504.73,588,0,30,110,Bajo,0.0,1,0.1544238677215039,0,Aprobar,Bajo
CLI-100229,Piura,1495.07,4713.73,127,1,35,76,Alto,2.0,0,0.9880480609895569,1,Denegar/Revisar,Muy alto
CLI-100230,Arequipa,7869.98,1091.3,931,0,25,8,Alto,2.0,0,0.00462502963426957,0,Aprobar,Bajo
CLI-100231,Piura,4897.9,3398.92,682,0,33,92,Alto,2.0,0,0.1348411560809922,0,Aprobar,Bajo
CLI-100232,Piura,4778.37,757.21,821,0,43,46,Medio,1.0,0,0.023398776135091198,0,Aprobar,Bajo
CLI-100233,Lima,2920.17,5178.03,283,1,52,117,Bajo,0.0,1,0.9381264356629513,1,Denegar/Revisar,Muy alto
CLI-100234,Lima,4572.06,251.25,524,0,31,118,Medio,1.0,0,0.2681058473574646,1,Denegar/Revisar,Medio
CLI-100235,Arequipa,3615.68,723.3,474,1,32,21,Alto,2.0,0,0.4563322972846494,1,Denegar/Revisar,Medio
CLI-100236,Lima,4463.47,814.03,967,0,18,0,Alto,2.0,0,0.006844446419222193,0,Aprobar,Bajo
CLI-100237,Lima,2580.34,168.89,140,1,37,72,Alto,2.0,0,0.9561128322302878,1,Denegar/Revisar,Muy alto
CLI-100238,Piura,5126.65,5466.16,583,0,28,44,Alto,2.0,0,0.3666494621560529,1,Denegar/Revisar,Medio
CLI-100239,Lima,4512.41,12653.938750000001,359,1,34,42,Alto,2.0,0,0.9595318876369023,1,Denegar/Revisar,Muy alto
CLI-100240,Cusco,3355.91,6027.49,540,0,29,83,Alto,2.0,0,0.5953653751953899,1,Denegar/Revisar,Alto
CLI-100241,Cusco,2131.52,7882.55,955,0,37,97,Medio,1.0,0,0.05368292088589601,0,Aprobar,Bajo
CLI-100242,Cusco,2920.1,24.1,183,1,19,6,Alto,2.0,0,0.9288039419094256,1,Denegar/Revisar,Muy alto
CLI-100243,Lima,1713.19,501.66,145,1,22,4,Alto,2.0,0,0.9646286527088436,1,Denegar/Revisar,Muy alto
CLI-100244,Lima,2867.63,3275.03,539,0,62,9,Medio,1.0,1,0.47230607290287585,1,Denegar/Revisar,Medio
CLI-100245,Cusco,3852.72,12653.938750000001,770,1,25,46,Alto,2.0,0,0.36899472236570885,1,Denegar/Revisar,Medio
CLI-100246,Lima,2819.53,4323.63,955,0,27,44,Alto,2.0,0,0.023152237420390492,0,Aprobar,Bajo
CLI-100247,Cusco,1320.55,1874.49,618,0,58,44,Bajo,0.0,1,0.32076001608685534,1,Denegar/Revisar,Medio
CLI-100248,Cusco,4825.96,632.0,944,0,70,343,Bajo,0.0,1,0.0075080384450624755,0,Aprobar,Bajo
CLI-100249,Loreto,3614.24,663.44,537,0,26,57,Alto,2.0,0,0.31466064084573014,1,Denegar/Revisar,Medio
CLI-100250,Lima,2952.89,1802.39,235,1,35,50,Medio,1.0,0,0.9175951713052267,1,Denegar/Revisar,Muy alto
CLI-100251,Lima,3830.15,5004.4,282,1,43,181,Alto,2.0,1,0.9227528032571031,1,Denegar/Revisar,Muy alto
CLI-100252,Loreto,3126.69,129.35,808,0,58,310,Alto,2.0,1,0.03488144199045995,0,Aprobar,Bajo
CLI-100253,Lima,3540.71,7646.97,271,1,28,32,Alto,2.0,0,0.9611631639393164,1,Denegar/Revisar,Muy alto
CLI-100254,Lima,6426.13,11358.43,960,0,37,146,Medio,1.0,1,0.03996896567963263,0,Aprobar,Bajo
CLI-100255,Piura,3891.94,8786.29,887,0,48,137,Medio,1.0,1,0.07949573498370353,0,Aprobar,Bajo
CLI-100256,Cusco,3560.7650000000003,9768.63,689,0,44,180,Alto,2.0,1,0.4331477069874226,1,Denegar/Revisar,Medio
CLI-100257,Arequipa,4152.99,61.83,789,0,35,150,Medio,1.0,1,0.03128152504583879,0,Aprobar,Bajo
CLI-100258,Piura,2497.43,12653.938750000001,638,1,37,35,Bajo,0.0,1,0.7342371697900689,1,Denegar/Revisar,Alto
CLI-100259,Lima,4212.53,1825.08,219,1,24,15,Medio,1.0,0,0.90659140418961,1,Denegar/Revisar,Muy alto
CLI-100260,Piura,3091.16,8138.82,380,1,36,172,Medio,1.0,1,0.9134070360375234,1,Denegar/Revisar,Muy alto
CLI-100261,Cusco,4892.83,827.16,407,1,37,78,Alto,2.0,0,0.5446265988451573,1,Denegar/Revisar,Alto
CLI-100262,Lima,4734.02,2366.16,807,0,42,130,Medio,1.0,1,0.037327442850128456,0,Aprobar,Bajo
CLI-100263,Piura,2760.26,180.68,376,1,33,69,Alto,2.0,0,0.6959548709739504,1,Denegar/Revisar,Alto
CLI-100264,Loreto,6039.52,163.6,629,0,45,56,Medio,1.0,1,0.08720348203454496,0,Aprobar,Bajo
CLI-100265,Arequipa,2538.94,11478.24,394,1,50,214,Bajo,0.0,1,0.9567476845970909,1,Denegar/Revisar,Muy alto
CLI-100266,Arequipa,1025.0,6655.72,882,0,40,124,Medio,1.0,1,0.10092321900595418,0,Aprobar,Bajo
CLI-100267,Arequipa,4124.87,3018.61,152,1,43,114,Bajo,0.0,1,0.9612873467581339,1,Denegar/Revisar,Muy alto
CLI-100268,Lima,3655.12,2981.62,905,1,40,34,Alto,2.0,0,0.02296612970173799,0,Aprobar,Bajo
CLI-100269,Lima,5487.58,5525.3,531,0,40,44,Alto,2.0,0,0.467527313067421,1,Denegar/Revisar,Medio
CLI-100270,Loreto,1479.49,1672.19,151,1,30,41,Alto,2.0,0,0.9721040964478146,1,Denegar/Revisar,Muy alto
CLI-100271,Loreto,3783.27,5739.74,827,0,43,215,Medio,1.0,1,0.07554073779964648,0,Aprobar,Bajo
CLI-100272,Loreto,2301.94,2654.42,171,1,37,165,Alto,2.0,0,0.9670721790323051,1,Denegar/Revisar,Muy alto
CLI-100273,Cusco,4154.64,4063.53,127,1,62,186,Medio,1.0,1,0.9739643984068899,1,Denegar/Revisar,Muy alto
CLI-100274,Piura,4612.28,12653.938750000001,568,1,57,48,Bajo,0.0,1,0.7653349908351885,1,Denegar/Revisar,Muy alto
CLI-100275,Piura,4548.2,2549.45,863,0,44,118,Bajo,0.0,1,0.0252094344283188,0,Aprobar,Bajo
CLI-100276,Arequipa,4801.87,2167.92,985,0,31,55,Medio,1.0,0,0.006844855898268273,0,Aprobar,Bajo
CLI-100277,Piura,2065.54,9447.18,646,0,26,52,Medio,1.0,0,0.5926531682916231,1,Denegar/Revisar,Alto
CLI-100278,Arequipa,4653.02,9314.92,500,1,52,244,Medio,1.0,1,0.7532861696311498,1,Denegar/Revisar,Muy alto
CLI-100279,Arequipa,4283.68,12653.938750000001,300,1,42,58,Medio,1.0,0,0.97666056851699,1,Denegar/Revisar,Muy alto
CLI-100280,Loreto,7656.66,3201.71,860,0,46,41,Medio,1.0,1,0.01407902013110682,0,Aprobar,Bajo
CLI-100281,Lima,4626.18,1687.97,710,0,20,14,Alto,2.0,0,0.08167845086940564,0,Aprobar,Bajo
CLI-100282,Lima,5286.69,1099.8,919,0,50,189,Medio,1.0,1,0.00904621090012038,0,Aprobar,Bajo
CLI-100283,Lima,4346.4,138.76,565,0,44,156,Medio,1.0,1,0.20419748255826273,1,Denegar/Revisar,Bajo
CLI-100284,Piura,2956.94,5189.16,751,0,27,7,Alto,2.0,0,0.15740838865642057,0,Aprobar,Bajo
CLI-100285,Lima,3655.12,1063.56,694,0,34,54,Alto,2.0,0,0.10190792439343457,0,Aprobar,Bajo
CLI-100286,Lima,3734.38,3732.13,659,0,42,53,Bajo,0.0,1,0.2137108282883874,1,Denegar/Revisar,Bajo
CLI-100287,Piura,3988.56,9936.06,889,0,40,62,Bajo,0.0,1,0.09893606807301265,0,Aprobar,Bajo
CLI-100288,Lima,3655.12,12000.05,478,1,36,41,Medio,1.0,0,0.8929477077265305,1,Denegar/Revisar,Muy alto
CLI-100289,Piura,4119.08,17.68,859,0,38,107,Medio,1.0,1,0.016446444098917712,0,Aprobar,Bajo
CLI-100290,Lima,3758.39,1525.48,994,0,36,14,Alto,2.0,0,0.007268739233385487,0,Aprobar,Bajo
CLI-100291,Lima,3374.86,7265.31,276,1,41,141,Alto,2.0,0,0.9577002547473104,1,Denegar/Revisar,Muy alto
CLI-100292,Loreto,2657.09,3075.32,151,1,55,118,Medio,1.0,1,0.9716830199073367,1,Denegar/Revisar,Muy alto
CLI-100293,Lima,2583.44,6590.82,178,1,18,0,Alto,2.0,0,0.9833782161063703,1,Denegar/Revisar,Muy alto
CLI-100294,Lima,4202.74,7678.1,484,0,37,160,Alto,2.0,0,0.7433787288773808,1,Denegar/Revisar,Alto
CLI-100295,Piura,4479.68,12653.938750000001,933,1,41,64,Alto,2.0,0,0.09875853404206492,0,Aprobar,Bajo
CLI-100296,Arequipa,3018.8,1778.8,675,0,42,82,Medio,1.0,1,0.1495992290906301,0,Aprobar,Bajo
CLI-100297,Lima,1568.69,2431.06,107,1,34,51,Bajo,0.0,1,0.983750427390791,1,Denegar/Revisar,Muy alto
CLI-100298,Piura,3273.6,4231.36,313,1,20,20,Alto,2.0,0,0.8961752792223171,1,Denegar/Revisar,Muy alto
CLI-100299,Lima,1628.05,1830.15,124,1,42,64,Medio,1.0,0,0.9773496781344243,1,Denegar/Revisar,Muy alto
CLI-100300,Lima,3655.12,5966.41,549,1,58,210,Alto,2.0,1,0.5546395273027945,1,Denegar/Revisar,Alto
CLI-100301,Piura,3027.28,9373.33,867,0,22,9,Alto,2.0,0,0.13027765233679217,0,Aprobar,Bajo
CLI-100302,Piura,4590.48,1326.88,854,0,49,73,Bajo,0.0,1,0.021070694786599994,0,Aprobar,Bajo
CLI-100303,Piura,5402.31,12653.938750000001,556,1,36,20,Alto,2.0,0,0.7523909284409735,1,Denegar/Revisar,Muy alto
CLI-100304,Arequipa,4141.64,3899.13,560,0,39,52,Medio,1.0,0,0.38421142465758046,1,Denegar/Revisar,Medio
CLI-100305,Cusco,4424.23,8420.47,297,1,28,11,Alto,2.0,0,0.9489819543191673,1,Denegar/Revisar,Muy alto
CLI-100306,Piura,2781.45,438.89,193,1,35,52,Alto,2.0,0,0.9305017087453596,1,Denegar/Revisar,Muy alto
CLI-100307,Lima,4349.34,1158.73,818,0,54,25,Bajo,0.0,1,0.02987447667301349,0,Aprobar,Bajo
CLI-100308,Arequipa,6051.49,1548.65,536,0,46,134,Alto,2.0,0,0.24092045713635168,1,Denegar/Revisar,Bajo
CLI-100309,Lima,4995.06,1442.86,626,0,59,325,Medio,1.0,1,0.14092767998196462,0,Aprobar,Bajo
CLI-100310,Lima,5483.54,754.3,789,0,53,168,Medio,1.0,1,0.02671503391331059,0,Aprobar,Bajo
CLI-100311,Lima,3057.69,8105.91,477,1,44,31,Alto,2.0,0,0.8153744167222762,1,Denegar/Revisar,Muy alto
CLI-100312,Lima,3864.1,2169.35,686,0,58,156,Bajo,0.0,1,0.12829471634040432,0,Aprobar,Bajo
CLI-100313,Cusco,3514.5,12653.938750000001,203,1,44,36,Alto,2.0,0,0.9923160251899787,1,Denegar/Revisar,Muy alto
CLI-100314,Loreto,3400.4,3503.21,905,0,48,51,Medio,1.0,1,0.026091044852212354,0,Aprobar,Bajo
CLI-100315,Arequipa,1025.0,595.83,779,0,35,105,Medio,1.0,0,0.07582039475605605,0,Aprobar,Bajo
CLI-100316,Lima,4546.7,3157.79,726,0,40,52,Medio,1.0,0,0.09283615528048389,0,Aprobar,Bajo
CLI-100317,Lima,4218.05,12653.938750000001,138,1,32,48,Alto,2.0,0,0.9950696766812654,1,Denegar/Revisar,Muy alto
CLI-100318,Lima,3696.8,3331.22,557,0,50,291,Alto,2.0,1,0.39608660334888185,1,Denegar/Revisar,Medio
CLI-100319,Lima,2532.14,7.48,463,0,26,5,Alto,2.0,0,0.5070817301882148,1,Denegar/Revisar,Alto
CLI-100320,Piura,3771.96,10817.02,884,0,48,226,Bajo,0.0,1,0.1272060034626744,0,Aprobar,Bajo
CLI-100321,Arequipa,1025.0,1070.97,234,1,36,110,Alto,2.0,0,0.9399620393922935,1,Denegar/Revisar,Muy alto
CLI-100322,Arequipa,2946.16,4665.8,473,1,52,270,Bajo,0.0,1,0.6947072648999271,1,Denegar/Revisar,Alto
CLI-100323,Lima,1489.37,2895.09,331,1,46,122,Alto,2.0,0,0.8926779682952029,1,Denegar/Revisar,Muy alto
CLI-100324,Cusco,1726.54,1574.74,138,1,58,363,Medio,1.0,1,0.9722545421365477,1,Denegar/Revisar,Muy alto
CLI-100325,Arequipa,2555.48,1328.71,902,0,47,57,Alto,2.0,0,0.02153583367735328,0,Aprobar,Bajo
CLI-100326,Piura,2414.53,10566.8,918,0,21,20,Alto,2.0,0,0.12103096204838787,0,Aprobar,Bajo
CLI-100327,Piura,1285.83,9718.31,146,1,37,90,Medio,1.0,0,0.9950507878957011,1,Denegar/Revisar,Muy alto
CLI-100328,Lima,3719.23,2879.07,135,1,26,1,Alto,2.0,0,0.968818081695342,1,Denegar/Revisar,Muy alto
CLI-100329,Lima,3597.32,1196.29,931,0,33,34,Alto,2.0,0,0.012641761104356187,0,Aprobar,Bajo
CLI-100330,Lima,3655.12,431.86,194,1,56,204,Medio,1.0,1,0.9123238505578855,1,Denegar/Revisar,Muy alto
CLI-100331,Arequipa,4551.02,681.14,460,0,46,216,Bajo,0.0,1,0.43297421649444284,1,Denegar/Revisar,Medio
CLI-100332,Lima,3655.12,2954.69,624,0,31,135,Alto,2.0,0,0.24598112606220923,1,Denegar/Revisar,Bajo
CLI-100333,Lima,1025.0,1471.69,245,1,27,61,Medio,1.0,0,0.9366607654042325,1,Denegar/Revisar,Muy alto
CLI-100334,Lima,4927.44,171.91,467,0,40,102,Medio,1.0,1,0.3615223399014152,1,Denegar/Revisar,Medio
CLI-100335,Lima,3655.12,2429.11,164,1,26,10,Alto,2.0,0,0.9562297711756877,1,Denegar/Revisar,Muy alto
CLI-100336,Loreto,4309.56,5484.67,327,1,32,10,Bajo,0.0,0,0.8857852576614055,1,Denegar/Revisar,Muy alto
CLI-100337,Arequipa,3638.81,8891.22,853,0,42,127,Medio,1.0,1,0.11411584778506882,0,Aprobar,Bajo
CLI-100338,Lima,3655.12,3520.65,619,1,52,146,Alto,2.0,1,0.27813416368143,1,Denegar/Revisar,Medio
CLI-100339,Lima,3757.17,5139.17,915,0,46,118,Medio,1.0,1,0.030744142880595036,0,Aprobar,Bajo
CLI-100340,Lima,1025.0,1810.67,952,0,18,1,Alto,2.0,0,0.0212818144838998,0,Aprobar,Bajo
CLI-100341,Lima,2473.94,2742.61,654,0,42,167,Medio,1.0,1,0.22956371529539282,1,Denegar/Revisar,Bajo
CLI-100342,Lima,4963.21,5231.81,855,0,40,14,Alto,2.0,0,0.042705566880312025,0,Aprobar,Bajo
CLI-100343,Lima,3298.63,5202.79,280,1,43,131,Medio,1.0,1,0.9325075655162185,1,Denegar/Revisar,Muy alto
CLI-100344,Lima,3516.23,2210.25,600,0,57,269,Bajo,0.0,1,0.26502580352511007,1,Denegar/Revisar,Medio
CLI-100345,Piura,3660.39,3138.13,696,1,18,0,Alto,2.0,0,0.14703241402940398,0,Aprobar,Bajo
CLI-100346,Piura,3035.63,10300.48,254,1,32,5,Alto,2.0,0,0.9828056817198123,1,Denegar/Revisar,Muy alto
CLI-100347,Lima,4250.44,3998.66,886,0,46,186,Bajo,0.0,1,0.029437127168263126,0,Aprobar,Bajo
CLI-100348,Lima,3731.03,4115.31,634,0,22,30,Alto,2.0,0,0.27160798836284494,1,Denegar/Revisar,Medio
CLI-100349,Piura,4758.51,6141.41,726,0,56,132,Medio,1.0,1,0.15465623002105655,0,Aprobar,Bajo
CLI-100350,Piura,4606.65,489.68,917,0,43,69,Alto,2.0,0,0.009852508269432078,0,Aprobar,Bajo
CLI-100351,Loreto,3189.56,2959.98,534,0,48,173,Bajo,0.0,1,0.45841198821809886,1,Denegar/Revisar,Medio
CLI-100352,Arequipa,2816.15,12653.938750000001,910,0,32,48,Bajo,0.0,0,0.1666821755219011,0,Aprobar,Bajo
CLI-100353,Lima,4935.99,1795.54,198,1,48,127,Medio,1.0,1,0.9085115780595536,1,Denegar/Revisar,Muy alto
CLI-100354,Lima,6902.4,1397.81,715,0,52,25,Alto,2.0,0,0.044954063352163384,0,Aprobar,Bajo
CLI-100355,Piura,6058.31,3677.26,471,1,43,42,Medio,1.0,0,0.46793982661956673,1,Denegar/Revisar,Medio
CLI-100356,Lima,4872.62,999.59,662,0,42,145,Alto,2.0,0,0.10228994321426743,0,Aprobar,Bajo
CLI-100357,Piura,1025.0,3247.23,461,1,41,92,Alto,2.0,0,0.7466829212474448,1,Denegar/Revisar,Alto
CLI-100358,Cusco,1025.0,676.76,211,1,28,71,Alto,2.0,0,0.9470182636129839,1,Denegar/Revisar,Muy alto
CLI-100359,Piura,2781.37,3468.04,552,0,37,65,Medio,1.0,0,0.45708989096594105,1,Denegar/Revisar,Medio
CLI-100360,Lima,4127.87,3689.03,855,0,38,25,Alto,2.0,0,0.03762409892370097,0,Aprobar,Bajo
CLI-100361,Piura,2892.26,2167.89,268,1,43,93,Medio,1.0,1,0.8995107677266589,1,Denegar/Revisar,Muy alto
CLI-100362,Lima,4156.63,1929.9,683,0,50,174,Medio,1.0,1,0.11456779081435857,0,Aprobar,Bajo
CLI-100363,Piura,1025.0,1126.58,238,1,26,37,Alto,2.0,0,0.9384906086669784,1,Denegar/Revisar,Muy alto
CLI-100364,Cusco,6805.13,1607.42,947,0,39,210,Medio,1.0,1,0.005463829918904905,0,Aprobar,Bajo
CLI-100365,Lima,5417.86,2759.38,330,1,56,362,Bajo,0.0,1,0.7663003805360774,1,Denegar/Revisar,Muy alto
CLI-100366,Cusco,1208.97,1138.26,338,1,30,98,Alto,2.0,0,0.8515453823047522,1,Denegar/Revisar,Muy alto
CLI-100367,Cusco,3560.7650000000003,6108.38,352,1,30,100,Medio,1.0,0,0.8890289004621568,1,Denegar/Revisar,Muy alto
CLI-100368,Lima,3435.38,4938.21,535,0,41,196,Medio,1.0,1,0.536468078745401,1,Denegar/Revisar,Alto
CLI-100369,Lima,5713.14,1255.04,660,0,49,244,Bajo,0.0,1,0.09159091196649942,0,Aprobar,Bajo
CLI-100370,Lima,3493.73,410.06,521,0,39,59,Medio,1.0,0,0.3335093818206037,1,Denegar/Revisar,Medio
CLI-100371,Lima,3693.93,0.72,402,0,54,118,Medio,1.0,1,0.572257425981542,1,Denegar/Revisar,Alto
CLI-100372,Lima,2182.43,12653.938750000001,171,1,48,158,Bajo,0.0,1,0.9958072170683205,1,Denegar/Revisar,Muy alto
CLI-100373,Arequipa,3443.42,949.8,362,0,48,175,Medio,1.0,1,0.7160319577924441,1,Denegar/Revisar,Alto
CLI-100374,Lima,3655.12,50.65,933,0,45,211,Medio,1.0,1,0.009279485353518213,0,Aprobar,Bajo
CLI-100375,Lima,3760.16,1779.44,321,1,65,245,Bajo,0.0,1,0.8099480497432417,1,Denegar/Revisar,Muy alto
CLI-100376,Loreto,3715.26,12653.938750000001,176,1,37,71,Medio,1.0,0,0.9934979895070802,1,Denegar/Revisar,Muy alto
CLI-100377,Lima,1025.0,4683.99,161,1,18,0,Alto,2.0,0,0.9852067935419222,1,Denegar/Revisar,Muy alto
CLI-100378,Loreto,6847.42,7801.06,570,0,58,198,Bajo,0.0,1,0.41803122766316636,1,Denegar/Revisar,Medio
CLI-100379,Lima,1025.0,625.39,256,1,33,43,Alto,2.0,0,0.9205894702772168,1,Denegar/Revisar,Muy alto
CLI-100380,Lima,4544.63,304.45,905,0,41,66,Medio,1.0,0,0.010345882847487872,0,Aprobar,Bajo
CLI-100381,Arequipa,2722.33,46.39,224,1,53,126,Medio,1.0,1,0.8998861161604467,1,Denegar/Revisar,Muy alto
CLI-100382,Piura,3660.39,12463.68,840,0,21,7,Alto,2.0,0,0.24075140557512908,1,Denegar/Revisar,Bajo
CLI-100383,Loreto,5706.74,1427.86,951,0,26,27,Medio,1.0,0,0.00653064394067877,0,Aprobar,Bajo
CLI-100384,Arequipa,1958.28,2461.08,260,1,21,14,Alto,2.0,0,0.9298227947087307,1,Denegar/Revisar,Muy alto
CLI-100385,Loreto,3130.94,2006.96,640,0,30,36,Alto,2.0,0,0.20607128664880336,1,Denegar/Revisar,Bajo
CLI-100386,Lima,2230.09,5244.11,725,0,43,221,Alto,2.0,1,0.2220997693050401,1,Denegar/Revisar,Bajo
CLI-100387,Lima,5563.24,1484.05,690,0,46,182,Medio,1.0,1,0.07370479423627703,0,Aprobar,Bajo
CLI-100388,Arequipa,4167.13,3066.77,634,0,42,142,Medio,1.0,1,0.20626426076461674,1,Denegar/Revisar,Bajo
CLI-100389,Loreto,3865.83,12653.938750000001,205,1,24,29,Alto,2.0,0,0.9915123526490165,1,Denegar/Revisar,Muy alto
CLI-100390,Cusco,4177.98,2348.41,230,1,18,0,Alto,2.0,0,0.9110512251012834,1,Denegar/Revisar,Muy alto
CLI-100391,Lima,6399.12,3205.35,456,1,41,118,Medio,1.0,1,0.4584841565510068,1,Denegar/Revisar,Medio
CLI-100392,Lima,6793.42,2792.86,784,0,35,130,Medio,1.0,1,0.0316155771767519,0,Aprobar,Bajo
CLI-100393,Arequipa,4734.56,6501.99,875,0,44,59,Medio,1.0,1,0.046771434316752555,0,Aprobar,Bajo
CLI-100394,Lima,4642.94,1241.56,953,0,47,46,Medio,1.0,1,0.007876555589933339,0,Aprobar,Bajo
CLI-100395,Cusco,3669.79,747.43,984,0,41,84,Medio,1.0,1,0.006657673911618664,0,Aprobar,Bajo
CLI-100396,Loreto,3600.67,5611.21,896,0,47,69,Bajo,0.0,1,0.04318540367585531,0,Aprobar,Bajo
CLI-100397,Lima,3762.67,2148.8,101,1,42,140,Medio,1.0,1,0.9721425763074499,1,Denegar/Revisar,Muy alto
CLI-100398,Arequipa,2069.91,9800.91,332,1,44,101,Bajo,0.0,1,0.968711314691735,1,Denegar/Revisar,Muy alto
CLI-100399,Arequipa,4515.67,4133.09,468,0,32,96,Alto,2.0,0,0.5968677175377254,1,Denegar/Revisar,Alto
CLI-100400,Lima,4712.53,3323.6,350,1,37,11,Alto,2.0,0,0.7829160778566896,1,Denegar/Revisar,Muy alto
CLI-100401,Cusco,2681.53,292.25,932,0,41,191,Bajo,0.0,1,0.012794961035877355,0,Aprobar,Bajo
CLI-100402,Piura,3198.87,5243.44,207,1,48,130,Medio,1.0,1,0.9658550387038661,1,Denegar/Revisar,Muy alto
CLI-100403,Loreto,3151.41,4633.96,375,1,34,72,Medio,1.0,0,0.8387168154134118,1,Denegar/Revisar,Muy alto
CLI-100404,Lima,3049.92,4087.4,279,1,44,154,Alto,2.0,0,0.9238526663047165,1,Denegar/Revisar,Muy alto
CLI-100405,Loreto,2719.02,1247.4,824,0,36,30,Medio,1.0,0,0.039995910603161156,0,Aprobar,Bajo
CLI-100406,Lima,1025.0,11730.23,392,1,37,112,Alto,2.0,0,0.9712449467281723,1,Denegar/Revisar,Muy alto
CLI-100407,Lima,2732.88,1552.4,683,0,48,130,Medio,1.0,1,0.14255101981815876,0,Aprobar,Bajo
CLI-100408,Cusco,2944.81,660.59,894,0,18,0,Alto,2.0,0,0.018475578027333926,0,Aprobar,Bajo
CLI-100409,Lima,3577.83,12653.938750000001,274,1,25,19,Alto,2.0,0,0.9849344946411314,1,Denegar/Revisar,Muy alto
CLI-100410,Lima,3498.27,5485.56,222,1,23,13,Alto,2.0,0,0.9616474652273383,1,Denegar/Revisar,Muy alto
CLI-100411,Cusco,3620.89,2143.12,326,1,18,0,Alto,2.0,0,0.8193409466626246,1,Denegar/Revisar,Muy alto
CLI-100412,Cusco,1490.9,10990.27,543,1,31,48,Alto,2.0,0,0.8628157270054566,1,Denegar/Revisar,Muy alto
CLI-100413,Piura,2644.66,382.16,912,1,47,27,Bajo,0.0,1,0.01581794585356873,0,Aprobar,Bajo
CLI-100414,Piura,2628.99,366.98,527,1,35,125,Alto,2.0,0,0.3731798471324827,1,Denegar/Revisar,Medio
CLI-100415,Lima,2898.71,4588.49,182,1,41,56,Alto,2.0,0,0.9719887300591914,1,Denegar/Revisar,Muy alto
CLI-100416,Lima,3725.34,783.92,864,0,51,229,Medio,1.0,1,0.020138375278226362,0,Aprobar,Bajo
CLI-100417,Lima,4479.96,9962.39,757,0,54,174,Bajo,0.0,1,0.2536400144838634,1,Denegar/Revisar,Medio
CLI-100418,Arequipa,5425.21,7339.32,731,0,39,151,Medio,1.0,1,0.1614925743886973,0,Aprobar,Bajo
CLI-100419,Arequipa,1329.06,1463.25,164,1,53,44,Bajo,0.0,1,0.9683180259461318,1,Denegar/Revisar,Muy alto
CLI-100420,Arequipa,1818.09,8787.12,380,1,39,88,Alto,2.0,0,0.944105045594655,1,Denegar/Revisar,Muy alto
CLI-100421,Arequipa,4491.04,175.34,894,0,30,34,Alto,2.0,0,0.011728619150597091,0,Aprobar,Bajo
CLI-100422,Lima,3356.95,3181.94,490,0,32,58,Medio,1.0,0,0.5536851328551958,1,Denegar/Revisar,Alto
CLI-100423,Lima,4669.05,10968.26,527,0,23,18,Medio,1.0,0,0.7700111671318736,1,Denegar/Revisar,Muy alto
CLI-100424,Lima,3945.36,7734.67,717,1,29,49,Bajo,0.0,0,0.25913496329164404,1,Denegar/Revisar,Medio
CLI-100425,Piura,6932.78,1760.68,911,0,36,53,Alto,2.0,0,0.007961171715988258,0,Aprobar,Bajo
CLI-100426,Lima,1025.0,807.83,206,1,47,137,Medio,1.0,1,0.9488006900699825,1,Denegar/Revisar,Muy alto
CLI-100427,Loreto,5054.33,945.63,647,0,58,372,Medio,1.0,1,0.10684647594749126,0,Aprobar,Bajo
CLI-100428,Lima,4314.99,2890.37,758,0,24,30,Alto,2.0,0,0.0728373099614962,0,Aprobar,Bajo
CLI-100429,Lima,1117.5,3633.02,361,1,42,157,Alto,2.0,0,0.8888546909354385,1,Denegar/Revisar,Muy alto
